time, lone, latg, alti, altia, vimag, vrmag, loneip, latgip, tgo, path, azih, pati, alph, beta, thep, psip, eu_r1, eu_r2, eu_i1, eu_i2, inc, ha, hp, aorb, ta, mach, dp, thru, drag, ab, massLV, drng, drngi, delv0, delv1, delv2, delv3, delv4, plon, diip0, diip1, diip2, diip3
  505.6000000,  127.7504439,   23.5705827,  495.0896755,  495.0896755,    5.0650947,    5.0966460,  124.9755949,    0.1006382,  535.2012718,    3.9399046, -173.4652881,    3.9644860,   -0.6993985,  -13.0740862,   -7.5453320,   28.6407840,    2.0592239, -160.4891721,   -7.5453320,   28.6407840,   91.2396309,  508.0878389,-4439.0542049, 4412.6538170,  176.8797604,   18.5982307,    0.0000000,   33.3425597,    0.0000000,    1.4747716, 2305.4417791, 1209.2460681, 3831.0343209,    1.1530737,    0.0767091,    1.8423450,    0.1129996,    7.8662560,  309.3219622,    0.0856781,    0.4786507,   -0.1273300,   -0.0292839
  506.2000000,  127.7472785,   23.5452969,  495.2990340,  495.2990340,    5.0730000,    5.1047727,  124.9579814,    0.0240405,  535.4908084,    3.9052697, -173.4423099,    3.9297671,   -0.6959644,  -13.0531947,   -7.6012015,   28.6478180,    2.0269793, -160.4875473,   -7.6012015,   28.6478180,   91.2677143,  508.1440566,-4430.9276029, 4416.7452269,  176.8892141,   18.6278859,    0.0000000,   33.3425597,    0.0000000,    1.4787854, 2299.1841104, 1212.0552686, 3839.6710541,    1.1535092,    0.0767091,    1.8426934,    0.1129996,    7.8749453,  309.3097109,    0.0862909,    0.4864886,   -0.1279968,   -0.0294281
  506.8000000,  127.7440975,   23.5199715,  495.5068813,  495.5068813,    5.0809322,    5.1129262,  124.9402808,   -0.0529595,  535.7850790,    3.8707636, -173.4193526,    3.8951748,   -0.6926296,  -13.0323041,   -7.6570710,   28.6548520,    1.9947763, -160.4859426,   -7.6570710,   28.6548520,   91.2957921,  508.1997097,-4422.7486940, 4420.8625078,  176.8987083,   18.6576391,    0.0000000,   33.3425597,    0.0000000,    1.4828212, 2292.9264417, 1214.8689377, 3848.3535685,    1.1539446,    0.0767091,    1.8430388,    0.1129996,    7.8836583,  309.2974766,    0.0869114,    0.4944309,   -0.1286713,   -0.0295740
  507.4000000,  127.7409009,   23.4946066,  495.7132196,  495.7132196,    5.0888915,    5.1211067,  124.9224923,   -0.1303667,  536.0841467,    3.8363864, -173.3964163,    3.8607093,   -0.6893938,  -13.0114144,   -7.7129405,   28.6618860,    1.9626151, -160.4843579,   -7.7129405,   28.6618860,   91.3238643,  508.2547990,-4414.5169858, 4425.0059066,  176.9082435,   18.6874906,    0.0000000,   33.3425597,    0.0000000,    1.4868791, 2286.6687730, 1217.6870893, 3857.0823980,    1.1543799,    0.0767091,    1.8433812,    0.1129996,    7.8923952,  309.2852593,    0.0875396,    0.5024793,   -0.1293538,   -0.0297215
  508.0000000,  127.7376887,   23.4692021,  495.9180509,  495.9180509,    5.0968778,    5.1293143,  124.9046147,   -0.2081857,  536.3880757,    3.8021379, -173.3735008,    3.8263706,   -0.6862570,  -12.9905257,   -7.7688100,   28.6689200,    1.9304957, -160.4827932,   -7.7688100,   28.6689200,   91.3519308,  508.3093255,-4406.2319794, 4429.1756730,  176.9178201,   18.7174410,    0.0000000,   33.3425597,    0.0000000,    1.4909592, 2280.4111043, 1220.5097375, 3865.8580858,    1.1548150,    0.0767091,    1.8437204,    0.1129996,    7.9011559,  309.2730589,    0.0881758,    0.5106358,   -0.1300444,   -0.0298706
  508.6000000,  127.7344609,   23.4437576,  496.1213771,  496.1213771,    5.1048915,    5.1375490,  124.8866472,   -0.2864215,  536.6969316,    3.7680183, -173.3506061,    3.7921586,   -0.6832189,  -12.9696380,   -7.8246795,   28.6759540,    1.8984183, -160.4812486,   -7.8246795,   28.6759540,   91.3799919,  508.3632902,-4397.8931695, 4433.3720604,  176.9274384,   18.7474906,    0.0000000,   33.3425597,    0.0000000,    1.4950618, 2274.1534356, 1223.3368965, 3874.6811842,    1.1552499,    0.0767091,    1.8440567,    0.1129996,    7.9099407,  309.2608753,    0.0888201,    0.5189023,   -0.1307431,   -0.0300215
  509.2000000,  127.7312174,   23.4182733,  496.3232003,  496.3232003,    5.1129325,    5.1458111,  124.8685886,   -0.3650791,  537.0107809,    3.7340274, -173.3277321,    3.7580734,   -0.6802794,  -12.9487514,   -7.8805490,   28.6829880,    1.8663831, -160.4797240,   -7.8805490,   28.6829880,   91.4080474,  508.4166943,-4389.5000444, 4437.5953249,  176.9370988,   18.7776399,    0.0000000,   33.3425597,    0.0000000,    1.4991871, 2267.8957669, 1226.1685805, 3883.5522549,    1.1556847,    0.0767091,    1.8443899,    0.1129996,    7.9187498,  309.2487087,    0.0894725,    0.5272807,   -0.1314501,   -0.0301741
  509.8000000,  127.7279581,   23.3927488,  496.5235226,  496.5235226,    5.1210011,    5.1541006,  124.8504380,   -0.4441634,  537.3296913,    3.7001654, -173.3048787,    3.7241150,   -0.6774384,  -12.9278659,   -7.9364185,   28.6900220,    1.8343901, -160.4782194,   -7.9364185,   28.6900220,   91.4360976,  508.4695385,-4381.0520858, 4441.8457264,  176.9468017,   18.8078893,    0.0000000,   33.3425597,    0.0000000,    1.5033351, 2261.6380982, 1229.0048039, 3892.4718696,    1.1561193,    0.0767091,    1.8447201,    0.1129996,    7.9275832,  309.2365589,    0.0901334,    0.5357731,   -0.1321656,   -0.0303284
  510.4000000,  127.7246831,   23.3671842,  496.7223460,  496.7223460,    5.1290973,    5.1624177,  124.8321942,   -0.5236796,  537.6537318,    3.6664321, -173.2820460,    3.6902834,   -0.6746957,  -12.9069816,   -7.9922880,   28.6970560,    1.8024396, -160.4767350,   -7.9922880,   28.6970560,   91.4641424,  508.5218241,-4372.5487685, 4446.1235278,  176.9565476,   18.8382393,    0.0000000,   33.3425597,    0.0000000,    1.5075062, 2255.3804294, 1231.8455808, 3901.4406099,    1.1565538,    0.0767091,    1.8450473,    0.1129996,    7.9364410,  309.2244260,    0.0908027,    0.5443814,   -0.1328898,   -0.0304845
  511.0000000,  127.7213923,   23.3415793,  496.9196726,  496.9196726,    5.1372212,    5.1707625,  124.8138563,   -0.6036329,  537.9829727,    3.6328276, -173.2592338,    3.6565787,   -0.6720512,  -12.8860984,   -8.0481575,   28.7040900,    1.7705316, -160.4752705,   -8.0481575,   28.7040900,   91.4921820,  508.5735520,-4363.9895606, 4450.4289957,  176.9663368,   18.8686903,    0.0000000,   33.3425597,    0.0000000,    1.5117005, 2249.1227607, 1234.6909259, 3910.4590674,    1.1569882,    0.0767091,    1.8453715,    0.1129996,    7.9453235,  309.2123098,    0.0914806,    0.5531079,   -0.1336227,   -0.0306423
  511.6000000,  127.7180856,   23.3159339,  497.1155046,  497.1155046,    5.1453730,    5.1791351,  124.7954230,   -0.6840286,  538.3174853,    3.5993518, -173.2364421,    3.6230009,   -0.6695046,  -12.8652165,   -8.1040270,   28.7111240,    1.7386662, -160.4738262,   -8.1040270,   28.7111240,   91.5202163,  508.6247232,-4355.3739232, 4454.7624000,  176.9761697,   18.8992427,    0.0000000,   33.3425597,    0.0000000,    1.5159182, 2242.8650920, 1237.5408537, 3919.5278443,    1.1574224,    0.0767091,    1.8456927,    0.1129996,    7.9542307,  309.2002105,    0.0921674,    0.5619545,   -0.1343646,   -0.0308021
  512.2000000,  127.7147631,   23.2902480,  497.3098439,  497.3098439,    5.1535528,    5.1875356,  124.7768934,   -0.7648722,  538.6573426,    3.5660048, -173.2136707,    3.5895499,   -0.6670558,  -12.8443359,   -8.1598965,   28.7181580,    1.7068437, -160.4724019,   -8.1598965,   28.7181580,   91.5482455,  508.6753388,-4346.7013105, 4459.1240141,  176.9860469,   18.9298972,    0.0000000,   33.3425597,    0.0000000,    1.5201595, 2236.6074233, 1240.3953787, 3928.6475533,    1.1578564,    0.0767091,    1.8460109,    0.1129996,    7.9631628,  309.1881280,    0.0928631,    0.5709236,   -0.1351155,   -0.0309637
  512.8000000,  127.7114247,   23.2645214,  497.5026926,  497.5026926,    5.1617607,    5.1959642,  124.7582662,   -0.8461691,  539.0026185,    3.5327865, -173.1909198,    3.5562258,   -0.6647047,  -12.8234566,   -8.2157660,   28.7251920,    1.6750641, -160.4709977,   -8.2157660,   28.7251920,   91.5762696,  508.7253998,-4337.9711693, 4463.5141152,  176.9959687,   18.9606540,    0.0000000,   33.3425597,    0.0000000,    1.5244246, 2230.3497546, 1243.2545157, 3937.8188182,    1.1582904,    0.0767091,    1.8463262,    0.1129996,    7.9721199,  309.1760622,    0.0935680,    0.5800173,   -0.1358757,   -0.0311272
  513.4000000,  127.7080704,   23.2387539,  497.6940530,  497.6940530,    5.1699969,    5.2044209,  124.7395403,   -0.9279249,  539.3533888,    3.4996970, -173.1681891,    3.5230287,   -0.6624511,  -12.8025786,   -8.2716355,   28.7322260,    1.6433276, -160.4696136,   -8.2716355,   28.7322260,   91.6042887,  508.7749074,-4329.1829393, 4467.9329841,  177.0059356,   18.9915136,    0.0000000,   33.3425597,    0.0000000,    1.5287137, 2224.0920859, 1246.1182793, 3947.0422737,    1.1587241,    0.0767091,    1.8466385,    0.1129996,    7.9811022,  309.1640132,    0.0942821,    0.5892381,   -0.1366453,   -0.0312927
  514.0000000,  127.7047001,   23.2129455,  497.8839271,  497.8839271,    5.1782615,    5.2129060,  124.7207145,   -1.0101453,  539.7097301,    3.4667361, -173.1454786,    3.4899585,   -0.6602949,  -12.7817021,   -8.3275050,   28.7392600,    1.6116343, -160.4682496,   -8.3275050,   28.7392600,   91.6323028,  508.8238625,-4320.3360525, 4472.3809050,  177.0159480,   19.0224766,    0.0000000,   33.3425597,    0.0000000,    1.5330270, 2217.8344172, 1248.9866845, 3956.3185661,    1.1591577,    0.0767091,    1.8469479,    0.1129996,    7.9901098,  309.1519809,    0.0950057,    0.5985881,   -0.1374245,   -0.0314602
  514.6000000,  127.7013137,   23.1870961,  498.0723171,  498.0723171,    5.1865546,    5.2214195,  124.7017877,   -1.0928362,  540.0717209,    3.4339040, -173.1227882,    3.4570153,   -0.6582358,  -12.7608269,   -8.3833745,   28.7462940,    1.5799844, -160.4669057,   -8.3833745,   28.7462940,   91.6603120,  508.8722662,-4311.4299336, 4476.8581663,  177.0260064,   19.0535435,    0.0000000,   33.3425597,    0.0000000,    1.5373647, 2211.5767485, 1251.8597461, 3965.6483532,    1.1595912,    0.0767091,    1.8472543,    0.1129996,    7.9991429,  309.1399653,    0.0957390,    0.6080700,   -0.1382134,   -0.0316296
  515.2000000,  127.6979113,   23.1612054,  498.2592250,  498.2592250,    5.1948764,    5.2299617,  124.6827586,   -1.1760034,  540.4394409,    3.4012006, -173.1001180,    3.4241990,   -0.6562737,  -12.7399533,   -8.4392440,   28.7533280,    1.5483780, -160.4655819,   -8.4392440,   28.7533280,   91.6883164,  508.9201197,-4302.4639996, 4481.3650600,  177.0361113,   19.0847146,    0.0000000,   33.3425597,    0.0000000,    1.5417270, 2205.3190798, 1254.7374791, 3975.0323049,    1.1600246,    0.0767091,    1.8475579,    0.1129996,    8.0082015,  309.1279663,    0.0964820,    0.6176860,   -0.1390123,   -0.0318012
  515.8000000,  127.6944928,   23.1352735,  498.4446532,  498.4446532,    5.2032269,    5.2385325,  124.6636259,   -1.2596530,  540.8129714,    3.3686259, -173.0774677,    3.3915097,   -0.6544085,  -12.7190811,   -8.4951135,   28.7603620,    1.5168152, -160.4642782,   -8.4951135,   28.7603620,   91.7163160,  508.9674240,-4293.4376597, 4485.9018821,  177.0462632,   19.1159905,    0.0000000,   33.3425597,    0.0000000,    1.5461142, 2199.0614110, 1257.6198985, 3984.4711032,    1.1604578,    0.0767091,    1.8478585,    0.1129996,    8.0172859,  309.1159841,    0.0972351,    0.6274388,   -0.1398213,   -0.0319748
  516.4000000,  127.6910582,   23.1093000,  498.6286036,  498.6286036,    5.2116064,    5.2471321,  124.6443884,   -1.3437910,  541.1923953,    3.3361798, -173.0548374,    3.3589475,   -0.6526399,  -12.6982105,   -8.5509830,   28.7673960,    1.4852962, -160.4629947,   -8.5509830,   28.7673960,   91.7443109,  509.0141802,-4284.3503151, 4490.4689325,  177.0564625,   19.1473716,    0.0000000,   33.3425597,    0.0000000,    1.5505264, 2192.8037423, 1260.5070197, 3993.9654427,    1.1608908,    0.0767091,    1.8481563,    0.1129996,    8.0263962,  309.1040185,    0.0979984,    0.6373309,   -0.1406406,   -0.0321505
  517.0000000,  127.6876075,   23.0832850,  498.8110785,  498.8110785,    5.2200149,    5.2557608,  124.6250448,   -1.4284238,  541.5777969,    3.3038625, -173.0322270,    3.3265122,   -0.6509679,  -12.6773415,   -8.6068525,   28.7744300,    1.4538211, -160.4617313,   -8.6068525,   28.7744300,   91.7723012,  509.0603894,-4275.2013589, 4495.0665152,  177.0667097,   19.1788585,    0.0000000,   33.3425597,    0.0000000,    1.5549638, 2186.5460736, 1263.3988576, 4003.5160308,    1.1613238,    0.0767091,    1.8484512,    0.1129996,    8.0355325,  309.0920694,    0.0987720,    0.6473650,   -0.1414704,   -0.0323284
  517.6000000,  127.6841405,   23.0572283,  498.9920801,  498.9920801,    5.2284526,    5.2644186,  124.6055939,   -1.5135576,  541.9692622,    3.2716738, -173.0096364,    3.2942040,   -0.6493922,  -12.6564740,   -8.6627220,   28.7814640,    1.4223901, -160.4604880,   -8.6627220,   28.7814640,   91.8002869,  509.1060527,-4265.9901761, 4499.6949383,  177.0770054,   19.2104517,    0.0000000,   33.3425597,    0.0000000,    1.5594267, 2180.2884049, 1266.2954278, 4013.1235880,    1.1617566,    0.0767091,    1.8487432,    0.1129996,    8.0446950,  309.0801370,    0.0995562,    0.6575438,   -0.1423109,   -0.0325086
  518.2000000,  127.6806573,   23.0311297,  499.1716105,  499.1716105,    5.2369196,    5.2731056,  124.5860341,   -1.5991990,  542.3668790,    3.2396137, -172.9870656,    3.2620229,   -0.6479127,  -12.6356082,   -8.7185915,   28.7884980,    1.3910033, -160.4592648,   -8.7185915,   28.7884980,   91.8282682,  509.1511713,-4256.7161433, 4504.3545140,  177.0873500,   19.2421517,    0.0000000,   33.3425597,    0.0000000,    1.5639153, 2174.0307362, 1269.1967455, 4022.7888483,    1.1621892,    0.0767091,    1.8490323,    0.1129996,    8.0538838,  309.0682212,    0.1003511,    0.6678702,   -0.1431622,   -0.0326909
  518.8000000,  127.6771578,   23.0049891,  499.3496721,  499.3496721,    5.2454160,    5.2818220,  124.5663643,   -1.6853545,  542.7707365,    3.2076823, -172.9645145,    3.2299689,   -0.6465292,  -12.6147441,   -8.7744610,   28.7955320,    1.3596608, -160.4580619,   -8.7744610,   28.7955320,   91.8562450,  509.1957463,-4247.3786287, 4509.0455588,  177.0977442,   19.2739589,    0.0000000,   33.3425597,    0.0000000,    1.5684299, 2167.7730675, 1272.1028263, 4032.5125593,    1.1626218,    0.0767091,    1.8493186,    0.1129996,    8.0630991,  309.0563219,    0.1011571,    0.6783469,   -0.1440247,   -0.0328756
  519.4000000,  127.6736419,   22.9788064,  499.5262669,  499.5262669,    5.2539421,    5.2905680,  124.5465829,   -1.7720308,  543.1809259,    3.1758795, -172.9419829,    3.1980419,   -0.6452416,  -12.5938816,   -8.8303305,   28.8025660,    1.3283629, -160.4568790,   -8.8303305,   28.8025660,   91.8842175,  509.2397788,-4237.9769918, 4513.7683935,  177.1081884,   19.3058739,    0.0000000,   33.3425597,    0.0000000,    1.5729705, 2161.5153988, 1275.0136857, 4042.2954830,    1.1630542,    0.0767091,    1.8496021,    0.1129996,    8.0723411,  309.0444392,    0.1019742,    0.6889769,   -0.1448985,   -0.0330626
  520.0000000,  127.6701098,   22.9525814,  499.7013972,  499.7013972,    5.2624980,    5.2993436,  124.5266886,   -1.8592349,  543.5975400,    3.1442054, -172.9194709,    3.1662421,   -0.6440496,  -12.5730209,   -8.8862000,   28.8096000,    1.2971095, -160.4557163,   -8.8862000,   28.8096000,   91.9121857,  509.2832701,-4228.5105832, 4518.5233435,  177.1186831,   19.3378972,    0.0000000,   33.3425597,    0.0000000,    1.5775375, 2155.2577301, 1277.9293393, 4052.1383955,    1.1634865,    0.0767091,    1.8498828,    0.1129996,    8.0816098,  309.0325730,    0.1028028,    0.6997631,   -0.1457837,   -0.0332521
  520.5532000,  127.6668386,   22.9283645,  499.8615718,  499.8615718,    5.2704130,    5.3074613,  124.5266886,   -1.8592350,    0.0000000,    3.1151155, -172.8987354,    3.1370350,   -0.6438305,  -12.5497438,   -8.9383855,   28.8119945,    1.2680643, -160.4587513,   -8.9383855,   28.8119945,   91.9379657,  509.3228894,-4219.7244953, 4522.9361970,  177.1284046,   19.3675194,    0.0000000,   33.3425597,    0.0000000,    1.5817719, 2149.4881595, 1280.6218333, 4052.1383993,    1.1638848,    0.0767091,    1.8501390,    0.1129996,    8.0901795,  309.0216481,    0.0000000,    0.0000000,    0.0000000,    0.0000000
  521.1064000,  127.6635534,   22.9041114,  500.0205050,  500.0205050,    5.2783537,    5.3156045,  124.5266886,   -1.8592350,    0.0000000,    3.0861344, -172.8780228,    3.1079354,   -0.6436927,  -12.5264756,   -8.9905710,   28.8143890,    1.2390583, -160.4618023,   -8.9905710,   28.8143890,   91.9637363,  509.3620484,-4210.8820653, 4527.3769915,  177.1381702,   19.3972349,    0.0000000,   33.3425597,    0.0000000,    1.5860291, 2143.7185890, 1283.3184288, 4052.1383993,    1.1642829,    0.0767091,    1.8503929,    0.1129996,    8.0987722,  309.0107398,    0.0000000,    0.0000000,    0.0000000,    0.0000000
  521.6596000,  127.6602543,   22.8798221,  500.1781987,  500.1781987,    5.2863203,    5.3237734,  124.5266886,   -1.8592350,    0.0000000,    3.0572622, -172.8573331,    3.0789434,   -0.6436358,  -12.5032165,   -9.0427565,   28.8167835,    1.2100917, -160.4648693,   -9.0427565,   28.8167835,   91.9894977,  509.4007480,-4201.9827602, 4531.8459939,  177.1479802,   19.4270443,    0.0000000,   33.3425597,    0.0000000,    1.5903092, 2137.9490184, 1286.0191383, 4052.1383993,    1.1646806,    0.0767091,    1.8506444,    0.1129996,    8.1073881,  308.9998480,    0.0000000,    0.0000000,    0.0000000,    0.0000000
  522.2128000,  127.6569411,   22.8554964,  500.3346546,  500.3346546,    5.2943128,    5.3319682,  124.5266886,   -1.8592350,    0.0000000,    3.0284988, -172.8366662,    3.0500590,   -0.6436599,  -12.4799664,   -9.0949420,   28.8191780,    1.1811644, -160.4679522,   -9.0949420,   28.8191780,   92.0152497,  509.4389892,-4193.0260415, 4536.3434738,  177.1578353,   19.4569479,    0.0000000,   33.3425597,    0.0000000,    1.5946125, 2132.1794479, 1288.7239744, 4052.1383993,    1.1650781,    0.0767091,    1.8508936,    0.1129996,    8.1160272,  308.9889725,    0.0000000,    0.0000000,    0.0000000,    0.0000000
  522.7660000,  127.6536138,   22.8311342,  500.4898745,  500.4898745,    5.3023314,    5.3401889,  124.5266886,   -1.8592350,    0.0000000,    2.9998442, -172.8160222,    3.0212822,   -0.6437647,  -12.4567253,   -9.1471275,   28.8215725,    1.1522768, -160.4710511,   -9.1471275,   28.8215725,   92.0409925,  509.4767729,-4184.0113639, 4540.8697045,  177.1677358,   19.4869461,    0.0000000,   33.3425597,    0.0000000,    1.5989391, 2126.4098773, 1291.4329498, 4052.1383993,    1.1654753,    0.0767091,    1.8511404,    0.1129996,    8.1246898,  308.9781135,    0.0000000,    0.0000000,    0.0000000,    0.0000000
